Model,MSO2024
Firmware Version,1.52

Point Format,Y,
-8.5714e+00,-0.205,-0.197
-8.5637e+00,-0.211,-0.221
-8.5561e+00,-0.209,-0.199
-8.5484e+00,-0.211,-0.221
-8.5407e+00,-0.209,-0.201
-8.5330e+00,-0.209,-0.225
-8.5253e+00,-0.209,-0.201
-8.5177e+00,-0.207,-0.223
-8.5100e+00,-0.211,-0.203
-8.5023e+00,-0.211,-0.225
-8.4946e+00,-0.215,-0.205
-8.4869e+00,-0.211,-0.225
-8.4793e+00,-0.219,-0.207
-8.4716e+00,-0.217,-0.227
-8.4639e+00,-0.223,-0.207
-8.4562e+00,-0.219,-0.231
-8.4485e+00,-0.223,-0.209
-8.4409e+00,-0.221,-0.231
-8.4332e+00,-0.221,-0.211
-8.4255e+00,-0.219,-0.231
-8.4178e+00,-0.215,-0.211
-8.4101e+00,-0.221,-0.233
-8.4025e+00,-0.217,-0.213
-8.3948e+00,-0.225,-0.239
-8.3871e+00,-0.223,-0.215
-8.3794e+00,-0.229,-0.235
-8.3717e+00,-0.225,-0.215
-8.3641e+00,-0.231,-0.243
-8.3564e+00,-0.229,-0.219
-8.3487e+00,-0.229,-0.239
-8.3410e+00,-0.229,-0.219
-8.3333e+00,-0.227,-0.239
-8.3257e+00,-0.227,-0.219
-8.3180e+00,-0.225,-0.241
-8.3103e+00,-0.229,-0.219
-8.3026e+00,-0.225,-0.243
-8.2949e+00,-0.231,-0.221
-8.2873e+00,-0.229,-0.241
-8.2796e+00,-0.233,-0.221
-8.2719e+00,-0.231,-0.243
-8.2642e+00,-0.235,-0.221
-8.2565e+00,-0.233,-0.245
-8.2488e+00,-0.235,-0.223
-8.2412e+00,-0.233,-0.247
-8.2335e+00,-0.229,-0.223
-8.2258e+00,-0.233,-0.245
-8.2181e+00,-0.229,-0.223
-8.2104e+00,-0.231,-0.245
-8.2028e+00,-0.227,-0.225
-8.1951e+00,-0.237,-0.245
-8.1874e+00,-0.231,-0.225
-8.1797e+00,-0.239,-0.247
-8.1720e+00,-0.237,-0.225
-8.1644e+00,-0.243,-0.249
-8.1567e+00,-0.239,-0.227
-8.1490e+00,-0.239,-0.247
-8.1413e+00,-0.237,-0.225
-8.1336e+00,-0.233,-0.249
-8.1260e+00,-0.233,-0.227
-8.1183e+00,-0.231,-0.247
-8.1106e+00,-0.235,-0.227
-8.1029e+00,-0.233,-0.251
-8.0952e+00,-0.239,-0.227
-8.0876e+00,-0.235,-0.249
-8.0799e+00,-0.243,-0.229
-8.0722e+00,-0.241,-0.247
-8.0645e+00,-0.243,-0.229
-8.0568e+00,-0.241,-0.251
-8.0492e+00,-0.237,-0.225
-8.0415e+00,-0.239,-0.247
-8.0338e+00,-0.235,-0.227
-8.0261e+00,-0.235,-0.249
-8.0184e+00,-0.233,-0.227
-8.0108e+00,-0.237,-0.249
-8.0031e+00,-0.235,-0.229
-7.9954e+00,-0.241,-0.251
-7.9877e+00,-0.237,-0.227
-7.9800e+00,-0.241,-0.249
-7.9724e+00,-0.239,-0.229
-7.9647e+00,-0.243,-0.251
-7.9570e+00,-0.241,-0.227
-7.9493e+00,-0.241,-0.249
-7.9416e+00,-0.237,-0.227
-7.9339e+00,-0.233,-0.247
-7.9263e+00,-0.233,-0.227
-7.9186e+00,-0.231,-0.247
-7.9109e+00,-0.235,-0.225
-7.9032e+00,-0.231,-0.245
-7.8955e+00,-0.237,-0.227
-7.8879e+00,-0.235,-0.247
-7.8802e+00,-0.239,-0.225
-7.8725e+00,-0.239,-0.247
-7.8648e+00,-0.241,-0.225
-7.8571e+00,-0.237,-0.245
-7.8495e+00,-0.235,-0.225
-7.8418e+00,-0.233,-0.245
-7.8341e+00,-0.231,-0.225
-7.8264e+00,-0.231,-0.245
-7.8187e+00,-0.229,-0.223
-7.8111e+00,-0.233,-0.245
-7.8034e+00,-0.227,-0.221
-7.7957e+00,-0.233,-0.243
-7.7880e+00,-0.231,-0.221
-7.7803e+00,-0.233,-0.241
-7.7727e+00,-0.231,-0.219
-7.7650e+00,-0.233,-0.241
-7.7573e+00,-0.229,-0.219
-7.7496e+00,-0.227,-0.237
-7.7419e+00,-0.229,-0.217
-7.7343e+00,-0.221,-0.237
-7.7266e+00,-0.223,-0.215
-7.7189e+00,-0.221,-0.235
-7.7112e+00,-0.225,-0.213
-7.7035e+00,-0.219,-0.233
-7.6959e+00,-0.225,-0.213
-7.6882e+00,-0.223,-0.235
-7.6805e+00,-0.227,-0.211
-7.6728e+00,-0.223,-0.233
-7.6651e+00,-0.223,-0.207
-7.6575e+00,-0.221,-0.235
-7.6498e+00,-0.219,-0.207
-7.6421e+00,-0.217,-0.231
-7.6344e+00,-0.215,-0.207
-7.6267e+00,-0.215,-0.229
-7.6190e+00,-0.211,-0.207
-7.6114e+00,-0.215,-0.227
-7.6037e+00,-0.211,-0.205
-7.5960e+00,-0.215,-0.223
-7.5883e+00,-0.213,-0.203
-7.5806e+00,-0.215,-0.225
-7.5730e+00,-0.209,-0.201
-7.5653e+00,-0.211,-0.219
-7.5576e+00,-0.209,-0.197
-7.5499e+00,-0.205,-0.221
-7.5422e+00,-0.205,-0.195
-7.5346e+00,-0.203,-0.213
-7.5269e+00,-0.203,-0.193
-7.5192e+00,-0.199,-0.213
-7.5115e+00,-0.201,-0.191
-7.5038e+00,-0.197,-0.207
-7.4962e+00,-0.201,-0.189
-7.4885e+00,-0.197,-0.213
-7.4808e+00,-0.201,-0.185
-7.4731e+00,-0.197,-0.205
-7.4654e+00,-0.197,-0.183
-7.4578e+00,-0.195,-0.205
-7.4501e+00,-0.193,-0.181
-7.4424e+00,-0.191,-0.201
-7.4347e+00,-0.185,-0.177
-7.4270e+00,-0.187,-0.201
-7.4194e+00,-0.183,-0.179
-7.4117e+00,-0.185,-0.195
-7.4040e+00,-0.181,-0.173
-7.3963e+00,-0.185,-0.195
-7.3886e+00,-0.181,-0.171
-7.3810e+00,-0.183,-0.189
-7.3733e+00,-0.179,-0.167
-7.3656e+00,-0.179,-0.187
-7.3579e+00,-0.175,-0.165
-7.3502e+00,-0.169,-0.183
-7.3425e+00,-0.171,-0.163
-7.3349e+00,-0.167,-0.181
-7.3272e+00,-0.171,-0.161
-7.3195e+00,-0.165,-0.177
-7.3118e+00,-0.167,-0.159
-7.3041e+00,-0.165,-0.173
-7.2965e+00,-0.167,-0.155
-7.2888e+00,-0.163,-0.177
-7.2811e+00,-0.165,-0.153
-7.2734e+00,-0.163,-0.171
-7.2657e+00,-0.161,-0.149
-7.2581e+00,-0.157,-0.171
-7.2504e+00,-0.155,-0.147
-7.2427e+00,-0.155,-0.165
-7.2350e+00,-0.151,-0.145
-7.2273e+00,-0.153,-0.165
-7.2197e+00,-0.151,-0.143
-7.2120e+00,-0.151,-0.161
-7.2043e+00,-0.149,-0.141
-7.1966e+00,-0.153,-0.157
-7.1889e+00,-0.147,-0.137
-7.1813e+00,-0.147,-0.157
-7.1736e+00,-0.145,-0.135
-7.1659e+00,-0.141,-0.151
-7.1582e+00,-0.141,-0.127
-7.1505e+00,-0.137,-0.151
-7.1429e+00,-0.137,-0.129
-7.1352e+00,-0.133,-0.143
-7.1275e+00,-0.133,-0.125
-7.1198e+00,-0.131,-0.141
-7.1121e+00,-0.133,-0.123
-7.1045e+00,-0.129,-0.141
-7.0968e+00,-0.133,-0.121
-7.0891e+00,-0.127,-0.141
-7.0814e+00,-0.127,-0.117
-7.0737e+00,-0.127,-0.135
-7.0661e+00,-0.125,-0.113
-7.0584e+00,-0.121,-0.133
-7.0507e+00,-0.121,-0.111
-7.0430e+00,-0.119,-0.133
-7.0353e+00,-0.115,-0.105
-7.0276e+00,-0.117,-0.131
-7.0200e+00,-0.113,-0.109
-7.0123e+00,-0.117,-0.125
-7.0046e+00,-0.113,-0.101
-6.9969e+00,-0.115,-0.123
-6.9892e+00,-0.113,-0.103
-6.9816e+00,-0.111,-0.119
-6.9739e+00,-0.109,-0.095
-6.9662e+00,-0.107,-0.119
-6.9585e+00,-0.105,-0.097
-6.9508e+00,-0.101,-0.113
-6.9432e+00,-0.101,-0.093
-6.9355e+00,-0.099,-0.109
-6.9278e+00,-0.101,-0.091
-6.9201e+00,-0.097,-0.105
-6.9124e+00,-0.099,-0.089
-6.9048e+00,-0.095,-0.105
-6.8971e+00,-0.095,-0.085
-6.8894e+00,-0.093,-0.103
-6.8817e+00,-0.093,-0.077
-6.8740e+00,-0.091,-0.109
-6.8664e+00,-0.089,-0.081
-6.8587e+00,-0.089,-0.097
-6.8510e+00,-0.087,-0.079
-6.8433e+00,-0.085,-0.095
-6.8356e+00,-0.083,-0.077
-6.8280e+00,-0.083,-0.091
-6.8203e+00,-0.081,-0.075
-6.8126e+00,-0.081,-0.091
-6.8049e+00,-0.079,-0.071
-6.7972e+00,-0.081,-0.087
-6.7896e+00,-0.077,-0.071
-6.7819e+00,-0.077,-0.085
-6.7742e+00,-0.077,-0.065
-6.7665e+00,-0.073,-0.085
-6.7588e+00,-0.073,-0.065
-6.7512e+00,-0.073,-0.081
-6.7435e+00,-0.071,-0.061
-6.7358e+00,-0.067,-0.081
-6.7281e+00,-0.071,-0.063
-6.7204e+00,-0.067,-0.075
-6.7127e+00,-0.069,-0.061
-6.7051e+00,-0.065,-0.077
-6.6974e+00,-0.067,-0.057
-6.6897e+00,-0.063,-0.075
-6.6820e+00,-0.065,-0.057
-6.6743e+00,-0.063,-0.073
-6.6667e+00,-0.061,-0.053
-6.6590e+00,-0.061,-0.071
-6.6513e+00,-0.059,-0.051
-6.6436e+00,-0.059,-0.069
-6.6359e+00,-0.057,-0.051
-6.6283e+00,-0.057,-0.065
-6.6206e+00,-0.053,-0.047
-6.6129e+00,-0.055,-0.065
-6.6052e+00,-0.053,-0.049
-6.5975e+00,-0.055,-0.061
-6.5899e+00,-0.053,-0.043
-6.5822e+00,-0.053,-0.061
-6.5745e+00,-0.051,-0.041
-6.5668e+00,-0.051,-0.061
-6.5591e+00,-0.051,-0.037
-6.5515e+00,-0.047,-0.061
-6.5438e+00,-0.047,-0.039
-6.5361e+00,-0.047,-0.057
-6.5284e+00,-0.047,-0.039
-6.5207e+00,-0.045,-0.051
-6.5131e+00,-0.045,-0.037
-6.5054e+00,-0.045,-0.053
-6.4977e+00,-0.045,-0.035
-6.4900e+00,-0.041,-0.053
-6.4823e+00,-0.041,-0.035
-6.4747e+00,-0.041,-0.049
-6.4670e+00,-0.039,-0.033
-6.4593e+00,-0.039,-0.047
-6.4516e+00,-0.039,-0.029
-6.4439e+00,-0.039,-0.049
-6.4363e+00,-0.037,-0.031
-6.4286e+00,-0.039,-0.049
-6.4209e+00,-0.037,-0.025
-6.4132e+00,-0.035,-0.047
-6.4055e+00,-0.035,-0.025
-6.3978e+00,-0.035,-0.047
-6.3902e+00,-0.035,-0.025
-6.3825e+00,-0.035,-0.045
-6.3748e+00,-0.035,-0.021
-6.3671e+00,-0.033,-0.047
-6.3594e+00,-0.033,-0.025
-6.3518e+00,-0.033,-0.039
-6.3441e+00,-0.031,-0.021
-6.3364e+00,-0.031,-0.043
-6.3287e+00,-0.031,-0.025
-6.3210e+00,-0.031,-0.037
-6.3134e+00,-0.029,-0.023
-6.3057e+00,-0.029,-0.039
-6.2980e+00,-0.033,-0.021
-6.2903e+00,-0.029,-0.039
-6.2826e+00,-0.029,-0.023
-6.2750e+00,-0.027,-0.037
-6.2673e+00,-0.025,-0.017
-6.2596e+00,-0.027,-0.037
-6.2519e+00,-0.027,-0.015
-6.2442e+00,-0.025,-0.039
-6.2366e+00,-0.027,-0.013
-6.2289e+00,-0.025,-0.039
-6.2212e+00,-0.025,-0.017
-6.2135e+00,-0.027,-0.033
-6.2058e+00,-0.025,-0.017
-6.1982e+00,-0.025,-0.033
-6.1905e+00,-0.023,-0.015
-6.1828e+00,-0.025,-0.035
-6.1751e+00,-0.023,-0.017
-6.1674e+00,-0.021,-0.033
-6.1598e+00,-0.023,-0.017
-6.1521e+00,-0.023,-0.031
-6.1444e+00,-0.023,-0.017
-6.1367e+00,-0.021,-0.029
-6.1290e+00,-0.023,-0.009
-6.1214e+00,-0.021,-0.033
-6.1137e+00,-0.021,-0.013
-6.1060e+00,-0.023,-0.031
-6.0983e+00,-0.021,-0.011
-6.0906e+00,-0.021,-0.033
-6.0829e+00,-0.021,-0.013
-6.0753e+00,-0.021,-0.029
-6.0676e+00,-0.019,-0.013
-6.0599e+00,-0.019,-0.029
-6.0522e+00,-0.017,-0.009
-6.0445e+00,-0.019,-0.029
-6.0369e+00,-0.017,-0.009
-6.0292e+00,-0.019,-0.031
-6.0215e+00,-0.019,-0.011
-6.0138e+00,-0.019,-0.029
-6.0061e+00,-0.019,-0.013
-5.9985e+00,-0.019,-0.027
-5.9908e+00,-0.019,-0.009
-5.9831e+00,-0.019,-0.029
-5.9754e+00,-0.019,-0.009
-5.9677e+00,-0.019,-0.027
-5.9601e+00,-0.019,-0.005
-5.9524e+00,-0.019,-0.029
-5.9447e+00,-0.017,-0.011
-5.9370e+00,-0.017,-0.023
-5.9293e+00,-0.015,-0.007
-5.9217e+00,-0.017,-0.027
-5.9140e+00,-0.017,-0.009
-5.9063e+00,-0.017,-0.027
-5.8986e+00,-0.015,-0.005
-5.8909e+00,-0.017,-0.027
-5.8833e+00,-0.015,-0.007
-5.8756e+00,-0.015,-0.025
-5.8679e+00,-0.015,-0.007
-5.8602e+00,-0.015,-0.025
-5.8525e+00,-0.013,-0.005
-5.8449e+00,-0.017,-0.025
-5.8372e+00,-0.015,-0.009
-5.8295e+00,-0.015,-0.023
-5.8218e+00,-0.015,-0.009
-5.8141e+00,-0.017,-0.023
-5.8065e+00,-0.015,-0.007
-5.7988e+00,-0.015,-0.025
-5.7911e+00,-0.013,-0.007
-5.7834e+00,-0.017,-0.023
-5.7757e+00,-0.013,-0.007
-5.7680e+00,-0.013,-0.023
-5.7604e+00,-0.015,-0.007
-5.7527e+00,-0.015,-0.023
-5.7450e+00,-0.015,-0.009
-5.7373e+00,-0.015,-0.021
-5.7296e+00,-0.013,-0.007
-5.7220e+00,-0.013,-0.021
-5.7143e+00,-0.013,-0.009
-5.7066e+00,-0.013,-0.019
-5.6989e+00,-0.013,-0.007
-5.6912e+00,-0.013,-0.021
-5.6836e+00,-0.011,-0.003
-5.6759e+00,-0.013,-0.023
-5.6682e+00,-0.015,-0.005
-5.6605e+00,-0.013,-0.023
-5.6528e+00,-0.013,-0.005
-5.6452e+00,-0.013,-0.023
-5.6375e+00,-0.015,-0.003
-5.6298e+00,-0.015,-0.025
-5.6221e+00,-0.011,-0.003
-5.6144e+00,-0.015,-0.025
-5.6068e+00,-0.013,-0.005
-5.5991e+00,-0.013,-0.025
-5.5914e+00,-0.015,0.001
-5.5837e+00,-0.013,-0.027
-5.5760e+00,-0.013,-0.007
-5.5684e+00,-0.011,-0.023
-5.5607e+00,-0.011,-0.005
-5.5530e+00,-0.011,-0.023
-5.5453e+00,-0.013,-0.007
-5.5376e+00,-0.013,-0.019
-5.5300e+00,-0.013,-0.003
-5.5223e+00,-0.011,-0.023
-5.5146e+00,-0.013,-0.001
-5.5069e+00,-0.013,-0.025
-5.4992e+00,-0.011,-0.005
-5.4916e+00,-0.011,-0.019
-5.4839e+00,-0.011,-0.005
-5.4762e+00,-0.013,-0.023
-5.4685e+00,-0.013,-0.005
-5.4608e+00,-0.013,-0.021
-5.4531e+00,-0.013,-0.003
-5.4455e+00,-0.013,-0.025
-5.4378e+00,-0.011,-0.003
-5.4301e+00,-0.011,-0.023
-5.4224e+00,-0.013,-0.005
-5.4147e+00,-0.013,-0.023
-5.4071e+00,-0.013,-0.003
-5.3994e+00,-0.013,-0.025
-5.3917e+00,-0.013,-0.007
-5.3840e+00,-0.011,-0.021
-5.3763e+00,-0.013,-0.001
-5.3687e+00,-0.013,-0.023
-5.3610e+00,-0.011,-0.003
-5.3533e+00,-0.011,-0.021
-5.3456e+00,-0.011,-0.007
-5.3379e+00,-0.013,-0.019
-5.3303e+00,-0.013,-0.005
-5.3226e+00,-0.011,-0.021
-5.3149e+00,-0.013,-0.003
-5.3072e+00,-0.013,-0.025
-5.2995e+00,-0.011,-0.005
-5.2919e+00,-0.013,-0.019
-5.2842e+00,-0.013,-0.003
-5.2765e+00,-0.011,-0.023
-5.2688e+00,-0.013,-0.005
-5.2611e+00,-0.013,-0.021
-5.2535e+00,-0.015,-0.003
-5.2458e+00,-0.013,-0.023
-5.2381e+00,-0.013,-0.001
-5.2304e+00,-0.013,-0.027
-5.2227e+00,-0.011,-0.003
-5.2151e+00,-0.011,-0.023
-5.2074e+00,-0.011,-0.007
-5.1997e+00,-0.013,-0.019
-5.1920e+00,-0.011,-0.003
-5.1843e+00,-0.013,-0.025
-5.1767e+00,-0.013,-0.003
-5.1690e+00,-0.013,-0.025
-5.1613e+00,-0.013,-0.007
-5.1536e+00,-0.013,-0.019
-5.1459e+00,-0.011,-0.005
-5.1382e+00,-0.011,-0.023
-5.1306e+00,-0.013,-0.005
-5.1229e+00,-0.013,-0.023
-5.1152e+00,-0.013,-0.003
-5.1075e+00,-0.013,-0.023
-5.0998e+00,-0.013,-0.003
-5.0922e+00,-0.011,-0.025
-5.0845e+00,-0.011,-0.007
-5.0768e+00,-0.013,-0.021
-5.0691e+00,-0.013,-0.007
-5.0614e+00,-0.013,-0.023
-5.0538e+00,-0.013,-0.003
-5.0461e+00,-0.015,-0.025
-5.0384e+00,-0.013,-0.001
-5.0307e+00,-0.013,-0.027
-5.0230e+00,-0.013,-0.007
-5.0154e+00,-0.013,-0.023
-5.0077e+00,-0.015,-0.003
-5.0000e+00,-0.013,-0.025
-4.9923e+00,-0.015,-0.003
-4.9846e+00,-0.013,-0.027
-4.9770e+00,-0.015,-0.005
-4.9693e+00,-0.013,-0.023
-4.9616e+00,-0.013,-0.009
-4.9539e+00,-0.013,-0.021
-4.9462e+00,-0.015,-0.005
-4.9386e+00,-0.013,-0.023
-4.9309e+00,-0.013,-0.005
-4.9232e+00,-0.013,-0.025
-4.9155e+00,-0.015,-0.005
-4.9078e+00,-0.015,-0.023
-4.9002e+00,-0.015,-0.005
-4.8925e+00,-0.013,-0.027
-4.8848e+00,-0.015,-0.005
-4.8771e+00,-0.015,-0.027
-4.8694e+00,-0.013,-0.005
-4.8618e+00,-0.013,-0.023
-4.8541e+00,-0.013,-0.003
-4.8464e+00,-0.015,-0.025
-4.8387e+00,-0.015,-0.003
-4.8310e+00,-0.015,-0.027
-4.8233e+00,-0.015,-0.005
-4.8157e+00,-0.015,-0.027
-4.8080e+00,-0.015,-0.005
-4.8003e+00,-0.015,-0.025
-4.7926e+00,-0.015,-0.005
-4.7849e+00,-0.015,-0.023
-4.7773e+00,-0.017,-0.007
-4.7696e+00,-0.015,-0.027
-4.7619e+00,-0.015,-0.011
-4.7542e+00,-0.015,-0.023
-4.7465e+00,-0.015,-0.005
-4.7389e+00,-0.015,-0.029
-4.7312e+00,-0.015,-0.007
-4.7235e+00,-0.017,-0.027
-4.7158e+00,-0.017,-0.005
-4.7081e+00,-0.015,-0.029
-4.7005e+00,-0.015,-0.005
-4.6928e+00,-0.017,-0.027
-4.6851e+00,-0.017,-0.007
-4.6774e+00,-0.015,-0.027
-4.6697e+00,-0.015,-0.009
-4.6621e+00,-0.015,-0.023
-4.6544e+00,-0.017,-0.007
-4.6467e+00,-0.019,-0.029
-4.6390e+00,-0.017,-0.009
-4.6313e+00,-0.017,-0.029
-4.6237e+00,-0.015,-0.009
-4.6160e+00,-0.017,-0.027
-4.6083e+00,-0.017,-0.007
-4.6006e+00,-0.017,-0.029
-4.5929e+00,-0.017,-0.009
-4.5853e+00,-0.019,-0.025
-4.5776e+00,-0.017,-0.009
-4.5699e+00,-0.017,-0.029
-4.5622e+00,-0.019,-0.013
-4.5545e+00,-0.017,-0.025
-4.5469e+00,-0.019,-0.011
-4.5392e+00,-0.017,-0.027
-4.5315e+00,-0.017,-0.013
-4.5238e+00,-0.019,-0.027
-4.5161e+00,-0.019,-0.009
-4.5084e+00,-0.019,-0.031
-4.5008e+00,-0.019,-0.013
-4.4931e+00,-0.017,-0.029
-4.4854e+00,-0.017,-0.013
-4.4777e+00,-0.019,-0.027
-4.4700e+00,-0.019,-0.009
-4.4624e+00,-0.019,-0.029
-4.4547e+00,-0.021,-0.011
-4.4470e+00,-0.019,-0.031
-4.4393e+00,-0.021,-0.013
-4.4316e+00,-0.021,-0.031
-4.4240e+00,-0.021,-0.013
-4.4163e+00,-0.021,-0.031
-4.4086e+00,-0.019,-0.011
-4.4009e+00,-0.021,-0.033
-4.3932e+00,-0.021,-0.013
-4.3856e+00,-0.021,-0.031
-4.3779e+00,-0.021,-0.011
-4.3702e+00,-0.023,-0.033
-4.3625e+00,-0.023,-0.013
-4.3548e+00,-0.021,-0.033
-4.3472e+00,-0.021,-0.011
-4.3395e+00,-0.023,-0.035
-4.3318e+00,-0.025,-0.013
-4.3241e+00,-0.023,-0.033
-4.3164e+00,-0.023,-0.013
-4.3088e+00,-0.023,-0.035
-4.3011e+00,-0.023,-0.015
-4.2934e+00,-0.023,-0.033
-4.2857e+00,-0.023,-0.017
-4.2780e+00,-0.025,-0.033
-4.2704e+00,-0.023,-0.015
-4.2627e+00,-0.025,-0.033
-4.2550e+00,-0.023,-0.015
-4.2473e+00,-0.025,-0.037
-4.2396e+00,-0.025,-0.015
-4.2320e+00,-0.025,-0.033
-4.2243e+00,-0.025,-0.019
-4.2166e+00,-0.025,-0.033
-4.2089e+00,-0.023,-0.017
-4.2012e+00,-0.027,-0.035
-4.1935e+00,-0.027,-0.019
-4.1859e+00,-0.027,-0.035
-4.1782e+00,-0.025,-0.023
-4.1705e+00,-0.027,-0.033
-4.1628e+00,-0.029,-0.021
-4.1551e+00,-0.029,-0.035
-4.1475e+00,-0.029,-0.023
-4.1398e+00,-0.029,-0.035
-4.1321e+00,-0.027,-0.021
-4.1244e+00,-0.029,-0.037
-4.1167e+00,-0.031,-0.015
-4.1091e+00,-0.029,-0.043
-4.1014e+00,-0.027,-0.021
-4.0937e+00,-0.029,-0.041
-4.0860e+00,-0.031,-0.023
-4.0783e+00,-0.029,-0.039
-4.0707e+00,-0.029,-0.023
-4.0630e+00,-0.033,-0.041
-4.0553e+00,-0.031,-0.023
-4.0476e+00,-0.029,-0.039
-4.0399e+00,-0.033,-0.021
-4.0323e+00,-0.033,-0.043
-4.0246e+00,-0.031,-0.025
-4.0169e+00,-0.033,-0.041
-4.0092e+00,-0.031,-0.025
-4.0015e+00,-0.031,-0.043
-3.9939e+00,-0.033,-0.021
-3.9862e+00,-0.033,-0.047
-3.9785e+00,-0.033,-0.029
-3.9708e+00,-0.033,-0.041
-3.9631e+00,-0.037,-0.027
-3.9555e+00,-0.035,-0.043
-3.9478e+00,-0.037,-0.029
-3.9401e+00,-0.037,-0.045
-3.9324e+00,-0.037,-0.025
-3.9247e+00,-0.037,-0.049
-3.9171e+00,-0.039,-0.031
-3.9094e+00,-0.039,-0.047
-3.9017e+00,-0.037,-0.027
-3.8940e+00,-0.039,-0.049
-3.8863e+00,-0.037,-0.029
-3.8786e+00,-0.039,-0.047
-3.8710e+00,-0.039,-0.031
-3.8633e+00,-0.039,-0.047
-3.8556e+00,-0.039,-0.033
-3.8479e+00,-0.043,-0.049
-3.8402e+00,-0.041,-0.033
-3.8326e+00,-0.041,-0.049
-3.8249e+00,-0.041,-0.033
-3.8172e+00,-0.043,-0.051
-3.8095e+00,-0.041,-0.035
-3.8018e+00,-0.041,-0.053
-3.7942e+00,-0.041,-0.037
-3.7865e+00,-0.041,-0.053
-3.7788e+00,-0.043,-0.033
-3.7711e+00,-0.043,-0.055
-3.7634e+00,-0.045,-0.037
-3.7558e+00,-0.045,-0.053
-3.7481e+00,-0.047,-0.035
-3.7404e+00,-0.045,-0.055
-3.7327e+00,-0.045,-0.037
-3.7250e+00,-0.045,-0.057
-3.7174e+00,-0.047,-0.039
-3.7097e+00,-0.047,-0.055
-3.7020e+00,-0.045,-0.037
-3.6943e+00,-0.047,-0.059
-3.6866e+00,-0.045,-0.037
-3.6790e+00,-0.049,-0.059
-3.6713e+00,-0.045,-0.041
-3.6636e+00,-0.051,-0.059
-3.6559e+00,-0.051,-0.041
-3.6482e+00,-0.053,-0.057
-3.6406e+00,-0.051,-0.041
-3.6329e+00,-0.051,-0.059
-3.6252e+00,-0.049,-0.043
-3.6175e+00,-0.051,-0.059
-3.6098e+00,-0.051,-0.045
-3.6022e+00,-0.051,-0.063
-3.5945e+00,-0.053,-0.043
-3.5868e+00,-0.051,-0.065
-3.5791e+00,-0.053,-0.043
-3.5714e+00,-0.055,-0.063
-3.5637e+00,-0.055,-0.047
-3.5561e+00,-0.057,-0.065
-3.5484e+00,-0.057,-0.041
-3.5407e+00,-0.055,-0.071
-3.5330e+00,-0.057,-0.051
-3.5253e+00,-0.057,-0.063
-3.5177e+00,-0.059,-0.049
-3.5100e+00,-0.057,-0.069
-3.5023e+00,-0.057,-0.051
-3.4946e+00,-0.057,-0.067
-3.4869e+00,-0.057,-0.051
-3.4793e+00,-0.061,-0.069
-3.4716e+00,-0.059,-0.053
-3.4639e+00,-0.061,-0.071
-3.4562e+00,-0.061,-0.055
-3.4485e+00,-0.065,-0.069
-3.4409e+00,-0.063,-0.053
-3.4332e+00,-0.065,-0.073
-3.4255e+00,-0.063,-0.053
-3.4178e+00,-0.061,-0.077
-3.4101e+00,-0.063,-0.057
-3.4025e+00,-0.063,-0.075
-3.3948e+00,-0.065,-0.059
-3.3871e+00,-0.063,-0.077
-3.3794e+00,-0.067,-0.061
-3.3717e+00,-0.067,-0.073
-3.3641e+00,-0.069,-0.055
-3.3564e+00,-0.067,-0.083
-3.3487e+00,-0.071,-0.063
-3.3410e+00,-0.071,-0.077
-3.3333e+00,-0.071,-0.061
-3.3257e+00,-0.071,-0.079
-3.3180e+00,-0.071,-0.063
-3.3103e+00,-0.071,-0.081
-3.3026e+00,-0.069,-0.063
-3.2949e+00,-0.073,-0.083
-3.2873e+00,-0.073,-0.065
-3.2796e+00,-0.075,-0.085
-3.2719e+00,-0.073,-0.061
-3.2642e+00,-0.075,-0.087
-3.2565e+00,-0.075,-0.069
-3.2488e+00,-0.077,-0.085
-3.2412e+00,-0.079,-0.067
-3.2335e+00,-0.077,-0.087
-3.2258e+00,-0.077,-0.071
-3.2181e+00,-0.079,-0.087
-3.2104e+00,-0.079,-0.071
-3.2028e+00,-0.079,-0.091
-3.1951e+00,-0.077,-0.075
-3.1874e+00,-0.079,-0.089
-3.1797e+00,-0.081,-0.071
-3.1720e+00,-0.083,-0.091
-3.1644e+00,-0.083,-0.073
-3.1567e+00,-0.085,-0.093
-3.1490e+00,-0.087,-0.077
-3.1413e+00,-0.087,-0.093
-3.1336e+00,-0.083,-0.073
-3.1260e+00,-0.085,-0.099
-3.1183e+00,-0.085,-0.079
-3.1106e+00,-0.085,-0.097
-3.1029e+00,-0.087,-0.079
-3.0952e+00,-0.089,-0.101
-3.0876e+00,-0.089,-0.081
-3.0799e+00,-0.091,-0.101
-3.0722e+00,-0.089,-0.081
-3.0645e+00,-0.091,-0.103
-3.0568e+00,-0.091,-0.083
-3.0492e+00,-0.093,-0.101
-3.0415e+00,-0.093,-0.085
-3.0338e+00,-0.093,-0.099
-3.0261e+00,-0.093,-0.079
-3.0184e+00,-0.091,-0.111
-3.0108e+00,-0.091,-0.087
-3.0031e+00,-0.093,-0.105
-2.9954e+00,-0.095,-0.089
-2.9877e+00,-0.093,-0.105
-2.9800e+00,-0.099,-0.087
-2.9724e+00,-0.099,-0.111
-2.9647e+00,-0.099,-0.091
-2.9570e+00,-0.099,-0.107
-2.9493e+00,-0.101,-0.089
-2.9416e+00,-0.101,-0.111
-2.9339e+00,-0.099,-0.093
